expenditure_date,payee_name,payee_clean,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
2022-06-13,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-06-16,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,CPRYAFK9G2,NA
2022-06-10,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,RBGL5FK9G2,NA
2022-06-24,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,125,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,5184699294976997-9837285,NA
2022-06-10,Facebook  INC,FaceBook,1601 Willow Road  Menlo Park  California 94025-1452,Business/Group/Organization,68.97,Lazo  Omar Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,Facebook Ads,NA
2022-07-05,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,7,Michael  Joe Keep Judge,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-07-05,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Michael  Joe Keep Judge,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-07-05,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,Michael  Joe Keep Judge,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-07-05,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,15,Michael  Joe Keep Judge,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-07-07,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Michael  Joe Keep Judge,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-07-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,3,Michael  Joe Keep Judge,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-13,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Sanders  Sterling Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook advertisement.,NA
2022-07-01,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,16.94,Sanders  Sterling Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook advertisement.,NA
2022-06-08,Facebook  Inc,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Puopolo  Stephen Friends for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-18,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,1.85,James  Keenon Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-17,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-21,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-23,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-28,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-30,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-01,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-22,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,100,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-01,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,100,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,1 Hacker Way  Meno Park  California 94025,Business/Group/Organization,28.73,Dappert  Michele Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-30,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,769.18,Sefcik  Kyle for Governor,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook On-line adds for Gubernatorial campaign 77663 POS PUR 06/30 11:02 FACEBK A2CVMEBUC 650-5434800 CA 00000000 0776~7311,NA
2022-06-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25.06,Barrett  Stephen for Frederick,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-30,Facebook,FaceBook,350 Camino Gardens Blvd  Suite 202  Boca Raton  Florida 33432,Business/Group/Organization,527.23,Lombardo  Darren Citizens for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-17,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,30.37,Gordon  Tom (Thomas) Friends of,Media,Online Advertising,NA,Credit Card/Visa,Tom Gordon,Electoral,NA,NA
2022-07-05,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,175,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-07-06,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,75.86,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-07-13,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,250,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,Transaction ID: 5295164277263832-9954596,NA
2022-07-20,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,163.38,Gatchel  (Robert) Bob Friends of,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
2022-07-03,Facebook/Meta,FaceBook,770 Broadway  New York  New York 10003,Business/Group/Organization,10,Brown  Monise Keep Judge,Media,Online Advertising,NA,Debit Card,NA,Electoral,Facebook ad,NA
2022-06-27,Facebook/Meta,FaceBook,One Hacker Way  Menlo Park  California 94025,Business/Group/Organization,414.04,McMahon  Jeffrey For Commissioner,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,Payment - Facebook/Meta Ads,NA
2022-06-16,FaceBook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,962.16,McKay  Mike Citizens to Elect,Media,Online Advertising,NA,EFT,NA,Electoral,FB ads loan mckay,NA
2022-06-22,FaceBook Ads,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,600,McKay  Mike Citizens to Elect,Media,Online Advertising,NA,EFT,NA,Electoral,McKay loan,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,10,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,10,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,15,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,10.34,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,15,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,25,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,50,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,75,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,75,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,125,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,175,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,250,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-28,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,400,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-30,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,500,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook,FaceBook,Hacker Way  Menlo Park  CA 94025  Menlo Park  California 94025,Business/Group/Organization,35,McCarthy  John J. Friends Of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-11,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,25,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-13,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,35,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-15,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,50,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-17,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-22,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75,Hamilton  Rebecca Patriots for,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-10-20,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,71.58,Wicomico County Democratic Central Committee,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-24,Facebook INC,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Chen  Linfeng Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-01,Facebook INC,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Chen  Linfeng Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-13,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,133.38,Alton  Gregory Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-30,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,153,Funderburk  John Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-17,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Manger  for Montgomery,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-21,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Manger  for Montgomery,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-08,Facebook,FaceBook,1601 S. California Ave.  Palo Alto  California 94303,Business/Group/Organization,100,Streight (Adam) For Cecil,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-15,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,750,Grammer  Robin L. Jr. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
2022-06-30,Facebook,FaceBook,701 Laurel Street  Menlo Park  California 94025,Business/Group/Organization,505.05,Harford County Deputy Sheriffs Political Action Committee,Media,Online Advertising,NA,EFT,NA,Electoral,11 Transactions  6/21-6/30/22,NA
2022-06-16,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,602.34,Penman  Aaron Committee to Elect,Media,Online Advertising,NA,Debit Card,NA,Electoral,Remaining June FB Ad Spend,NA
2022-06-30,FACEBOOK INC.,FaceBook,1601 S. California Ave.  Palo Alto  California 94304,Business/Group/Organization,174.68,Carr  Alfred Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-30,facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,100.14,Johnson  Andre Elect,Media,Online Advertising,NA,EFT,NA,Electoral,social media ads,NA
2022-06-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,250,Nkongolo  LaToya Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-02,Facebook  Inc.,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,100,Mink  Kristin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-03,Facebook  Inc.,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,100,Mink  Kristin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-15,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,250,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-21,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,97.47,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-27,Facebook,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,250,Hornberger  Kevin Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-08,Facebook,FaceBook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,168.61,Boniface  Billy Friends Of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-07-03,Facebook,FaceBook,1 Hacker Way  Menlo Park  Maryland 94025,Business/Group/Organization,483.44,Waldstreicher  Jeff Friends Of,Media,Online Advertising,NA,Check,Jeff Waldstreicher,Electoral,NA,NA
2022-06-08,Facebook Corporate,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,10,Esposito  Ashley Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-09,Facebook Corporate,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,10,Esposito  Ashley Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-17,Facebook Corporate,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,15,Esposito  Ashley Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-21,Facebook Corporate,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,15,Esposito  Ashley Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-23,Facebook Corporate,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,25,Esposito  Ashley Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-24,Facebook Corporate,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,35,Esposito  Ashley Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-02,Facebook Inc,FaceBook,1 Hackey Way  Menlo Park  California 94025,Business/Group/Organization,5.67,Paschall  Patrick Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-07-01,Facebook Inc,FaceBook,1601 Willow Rd  Menlo Park  California 94025-1452,Business/Group/Organization,667.45,Rehman  Saifur (Saif) Friends of,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
2022-06-13,Facebook.com,FaceBook,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,10,Yoho  Karen Citizens for,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-30,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,302.21,Fritz  Richard D. Bi-part.Comm For The Re-election of  State,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-25,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,175,Fritz  Richard D. Bi-part.Comm For The Re-election of  State,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
2022-06-18,Facebook  Inc.,FaceBook,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,125,Fritz  Richard D. Bi-part.Comm For The Re-election of  State,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
